"CODIGO";"ID FABRICANTE";"CATEGORIA";"DETALLE";"IMAGEN";"IVA";"STOCK";"GARANTIA";"MONEDA";"PRECIO";"PRECIO FINAL";"COTIZACION DOLAR";"PRECIO PESOS SIN IVA";"PRECIO PESOS CON IVA";"ATRIBUTOS"
"104844";"23780";"AURICULARES";"AURICULAR TRUST PRIMO TOUCH BT BLUE";"https://static.nb.com.ar/i/nb_AURICULAR-TRUST-PRIMO-TOUCH-BT-BLUE_ver_8ce641ae74bec9b845331febf4c0ecc6.jpg";"21.0%";"10";"12 meses";"U$S";"36.58";"44.26";"400";"14632.4";"17705.2";"Accesorios incluidos:Cable de carga
Duración de la batería:9 h
Marca:Trust
Tipo de conector:Inalámbrico
Unidad de diafragma:8 mm
Respuesta en frecuencia:20 Hz - 20 kHz
Formato del auricular:In-ear
Es gamer:No
Es monoaural:No
Es inalámbrico:Sí
Línea:Earphones
Modelo:Primo Touch Bluetooth Wireless
Sensibilidad:102 dB
Con carga inalámbrica:Sí
Alcance inalámbrico:10 m
Con Bluetooth:Sí
Con luz LED:No
Con micrófono:Sí"
"110942";"O22052";"AURICULARES";"OUTLET AURICULAR GAMER TRUST RADIUS GXT350 7.1 BLACK";"https://static.nb.com.ar/i/nb_OUTLET-AURICULAR-GAMER-TRUST-RADIUS-GXT350-7.1-BLACK_ver_a3c6e5dbf9a9f28797a47deb6ca14baa.jpeg";"21.0%";"1";"3 meses";"U$S";"45.74";"55.34";"400";"18294.09";"22135.85";"CONDICION:OUTLET"
"104972";"RZ04-03230100-R3U1";"AURICULARES";"AURICULAR GAMER RAZER BLACKSHARK V2 THX";"https://static.nb.com.ar/i/nb_AURICULAR-GAMER-RAZER-BLACKSHARK-V2-THX_ver_438a953c21d7e05a99a2851b0d7c408d.jpg";"21.0%";"10";"12 meses";"U$S";"207.49";"251.07";"400";"82996.96";"100426.32";"Marca:Razer
Largo del cable:1.3 m
Código universal de producto:8886419378402
Formato del auricular:Headset
Es gamer:Sí
Es monoaural:No
Es inalámbrico:No
Modelo:Black Shark
Con Bluetooth:No
Con luz LED:No
Con micrófono:Sí
Con cancelación de ruido:Sí
COMPATIBILITY: PC, Mac, PS4, Xbox One, Nintendo Switch and mobile devices* *Mobile devices with an available 3.5mm
Marca:Razer
Largo del cable:1.8 m
Consolas de juegos compatibles:PC,PS4,Xbox One,Nintendo Switch
Tipo de conector:Jack 3.5 mm
Unidad de diafragma:50 mm
Respuesta en frecuencia:12 Hz - 28 kHz
Código universal de producto:811659037541
Formato del auricular:Headset
Es gamer:Sí
Modelo:RZ04-03230100-R3U1
Sensibilidad:100 dB
Usos aptos:Deporte
Con micrófono desmontable:Sí
Con micrófono:Sí
Con cancelación de ruido:Sí"
"117294";"RZ04-03970500-R3U1";"AURICULARES";"AURICULAR GAMER RAZER KAIRA X FOR XBOX RED";"https://static.nb.com.ar/i/nb_AURICULAR-GAMER-RAZER-KAIRA-X-FOR-XBOX-RED_ver_fed2ee92499a70059e8aa20f22887543.jpeg";"21.0%";"10";"12 meses";"U$S";"124.81";"151.02";"400";"49924.22";"60408.31";"Largo del cable:1.3 m
Código universal de producto:8886419379218
Formato del auricular:Over-ear
Es gamer:Sí
Es monoaural:No
Es inalámbrico:No
Condición del ítem:Nuevo
Línea:Kaira
Fabricante:Razer
Modelo:Kaira X For Xbox
Con Bluetooth:No
Con luz LED:No
Con micrófono:Sí
Con cancelación de ruido:Sí
Modelo:	RZ04-03970500-R3U1
Marca:Razer"
"117293";"RZ04-03970400-R3U1";"AURICULARES";"AURICULAR GAMER RAZER KAIRA X FOR XBOX BLUE";"https://static.nb.com.ar/i/nb_AURICULAR-GAMER-RAZER-KAIRA-X-FOR-XBOX-BLUE_ver_c5e56d04ba75630ba93de0532c72fcf5.jpeg";"21.0%";"10";"12 meses";"U$S";"124.81";"151.02";"400";"49924.22";"60408.31";"modelo:	RZ04-03970400-R3U1
Marca:Razer
Largo del cable:1.3 m
Código universal de producto:8886419379218
Formato del auricular:Over-ear
Es gamer:Sí
Es monoaural:No
Es inalámbrico:No
Condición del ítem:Nuevo
Línea:Kaira
Fabricante:Razer
Modelo:Kaira X For Xbox
Con Bluetooth:No
Con luz LED:No
Con micrófono:Sí
Con cancelación de ruido:Sí"
"117295";"RZ04-03970600-R3U1";"AURICULARES";"AURICULAR GAMER RAZER KAIRA X FOR XBOX LIME";"https://static.nb.com.ar/i/nb_AURICULAR-GAMER-RAZER-KAIRA-X-FOR-XBOX-LIME_ver_221d7ca8d5bcdac47091f865e998f1e3.jpeg";"21.0%";"10";"12 meses";"U$S";"124.81";"151.02";"400";"49924.22";"60408.31";"Marca:Razer
Largo del cable:1.3 m
Código universal de producto:8886419379218
Formato del auricular:Over-ear
Es gamer:Sí
Es monoaural:No
Es inalámbrico:No
Condición del ítem:Nuevo
Línea:Kaira
Fabricante:Razer
Modelo:Kaira X For Xbox
Con Bluetooth:No
Con luz LED:No
Con micrófono:Sí
Con cancelación de ruido:Sí
Modelo:	RZ04-03970600-R3U1"
"7326";"31710045100";"AURICULARES";"AURICULAR GENIUS HS-04SU DUAL PLUG";"https://static.nb.com.ar/i/nb_AURICULAR-GENIUS-HS-04SU-DUAL-PLUG_ver_57870499827f119fec8d8d0d74ccf92a.jpg";"21.0%";"10";"12 meses";"U$S";"24.03";"29.08";"400";"9613.8";"11632.7";"Bluetooth:No
Marca:Genius
EAN:4710268805625
Código universal de producto:4710268805625
Formato:Headset
Incluye micrófono:Sí
Modelo:HS-04SU
Con recepción inalámbrica:No
Bluetooth:No
Marca:Genius
EAN:4710268805625
Código universal de producto:4710268805625
Formato:Headset
Incluye micrófono:Sí
Modelo:HS-04SU
Con recepción inalámbrica:No
Bluetooth:No
Marca:Genius
EAN:4710268805625
Código universal de producto:4710268805625
Formato:Headset
Incluye micrófono:Sí
Modelo:HS-04SU
Con recepción inalámbrica:No"
"116462";"RZ04-03800300-R3U1";"AURICULARES";"AURICULAR GAMER RAZER BARRACUDA X WIRELESS QUARTZ PINK";"https://static.nb.com.ar/i/nb_AURICULAR-GAMER-RAZER-BARRACUDA-X-WIRELESS-QUARTZ-PINK_ver_a3e1655d75d807120e2f000252f84426.jpeg";"21.0%";"10";"12 meses";"U$S";"206.6";"249.99";"400";"82639.87";"99994.25";"Accesorios incluidos:Cable jack 3.5 mm,Cable de carga USB a USB-C,Dispositivo USB-C,Adaptador USB-A a USB-C
Marca:Razer
Largo del cable:1.5 m
Consolas de juegos compatibles:PlayStation,Nintendo Switch,Xbox
Tipo de conector:Jack 3.5 mm
Unidad de diafragma:40 mm
Respuesta en frecuencia:20 Hz - 20 kHz
Duración de la batería del auricular:20 h
Formato del auricular:Over-ear
Incluye estuche de carga:No
Es gamer:Sí
Es inalámbrico:Sí
Modelo:Barracuda X
Sensibilidad:98 dB
Con Bluetooth:No
Con cable desmontable:Sí
Con micrófono desmontable:Sí
Con micrófono flexible:Sí
Con modo manos libres:Sí
Con luz LED:No
Con micrófono:Sí
Con cancelación de ruido:Sí
Con tecnología TWS:No
Con carga inalámbrica:No"
"116803";"ORZ12-03830100-R3U1";"AURICULARES";"OUTLET AURICULAR RAZER HAMMERHEAD TRUE WIRELESS X BT";"https://static.nb.com.ar/i/nb_OUTLET-AURICULAR-RAZER-HAMMERHEAD-TRUE-WIRELESS-X-BT_ver_513ed6fd5d56f04d68c11d8b32785f76.jpeg";"10.5%";"1";"3 meses";"U$S";"71.86";"79.41";"400";"28744.8";"31763";"CONDICION:OUTLET"
"116779";"PV3607UMLK";"AURICULARES";"AURICULAR PATRIOT VIPER V360 VIRTUAL 7.1 PP000200";"https://static.nb.com.ar/i/nb_AURICULAR-PATRIOT-VIPER-V360-VIRTUAL-7.1-PP000200_ver_4d6d62162b5b30a2102f5f54e5218024.jpg";"21.0%";"10";"12 MESES";"U$S";"51.28";"62.05";"400";"20513.15";"24820.91";"Marca:Patriot
Largo del cable:2.2 m
Formato del auricular:Headset
Es gamer:Sí
Es monoaural:No
Es inalámbrico:No
Línea:Viper
Modelo:V360
Con Bluetooth:No
Con luz LED:No
Con micrófono:Sí"
"116778";"PV3302JMK";"AURICULARES";"AURICULAR PATRIOT VIPER 330 STEREO 3.5MM JACK PP000226";"https://static.nb.com.ar/i/nb_AURICULAR-PATRIOT-VIPER-330-STEREO-3.5MM-JACK-PP000226_ver_18f1d53e81e2c8d37bbfbd957709b493.jpg";"21.0%";"4";"12 MESES";"U$S";"37.94";"45.91";"400";"15175.64";"18362.52";"Marca:Patriot
Largo del cable:2.2 m
Formato del auricular:Headset
Es gamer:Sí
Es monoaural:No
Es inalámbrico:No
Línea:Viper
Modelo:V360
Con Bluetooth:No
Con micrófono:Sí"
"110929";"O31710156101";"AURICULARES";"OUTLET AURICULAR GENIUS HS-04S";"https://static.nb.com.ar/i/nb_OUTLET-AURICULAR-GENIUS-HS-04S_ver_9cae4070659236ae33f9d345671be19c.jpeg";"21.0%";"6";"3 meses";"U$S";"8.42";"10.19";"400";"3367.22";"4074.34";"CONDICION:OUTLET"
"110931";"O31710011100";"AURICULARES";"OUTLET AURICULAR GENIUS HS-05A";"https://static.nb.com.ar/i/nb_OUTLET-AURICULAR-GENIUS-HS-05A_ver_31af1a53524bcbae5a11b2149bb1c269.jpeg";"21.0%";"10";"3 meses";"U$S";"14.57";"17.63";"400";"5829.36";"7053.53";"CONDICION:OUTLET"
"115266";"31710005416";"AURICULARES";"AURICULAR GENIUS HS-M320 GREEN";"https://static.nb.com.ar/i/nb_AURICULAR-GENIUS-HS-M320-GREEN_ver_6f8a32f2a44f8eabd40f6a5b6cb77177.jpeg";"21.0%";"10";"12 meses";"U$S";"12.12";"14.67";"400";"4848.23";"5866.36";"Marca:Genius
Largo del cable:1.1 m
Formato del auricular:In-ear
Es gamer:No
Es monoaural:No
Es inalámbrico:No
Línea:In Ear
Modelo:HS-M320
Con Bluetooth:No
Con luz LED:No
Con micrófono:Sí
Con reproductor de MP3:Sí"
"108723";"31710014400";"AURICULARES";"AURICULAR GAMER GX GAMING GENIUS HS G710V BLACK";"https://static.nb.com.ar/i/nb_AURICULAR-GAMER-GX-GAMING-GENIUS-HS-G710V-BLACK_ver_2b0b631c30b06e544797b90c770249c1.jpg";"21.0%";"10";"12 meses";"U$S";"51.46";"62.26";"400";"20582.1";"24904.34";"Información adicional requerida:Tiene número de serie
Marca:Genius
Largo del cable:1800 mm
Formato del auricular:Headset
Es gamer:Sí
Es inalámbrico:No
Línea:GX Gaming
Modelo:HS-G710V
Embalaje del envío:Caja
Con Bluetooth:No
Con luz LED:No
Con micrófono:Sí"
"109277";"ORZ04-02070100-R3U1";"AURICULARES";"OUTLET AURICULAR GAMER RAZER TIAMAT 2.2 V2 ANALOG";"https://static.nb.com.ar/i/nb_OUTLET-AURICULAR-GAMER-RAZER-TIAMAT-2.2-V2-ANALOG_ver_ecca9256712fd200528ae4529ea69623.jpeg";"21.0%";"1";"3 meses";"U$S";"189.86";"229.74";"400";"75945.74";"91894.35";"CONDICION:OUTLET"
"6831";"31710058101";"AURICULARES";"AURICULAR GENIUS HS-M505X";"https://static.nb.com.ar/i/nb_AURICULAR-GENIUS-HS-M505X_ver_08c7505ba42e6e6f337029101f60af77.jpg";"21.0%";"10";"12 meses";"U$S";"23.41";"28.33";"400";"9365.33";"11332.05";"Bluetooth:No
Marca:Genius
EAN:4710268250586
Código universal de producto:4710268250586
Formato:Over-Ear
Incluye micrófono:Sí
Modelo:HS-M505X
Con recepción inalámbrica:No"
"116863";"HT-SHK-DIECBK-25";"AURICULARES";"AURICULARES TT ESPORTS HT/SHOCK PRO RGB 7.1 DIGITAL BLACK FULL SIZE RGB COLOR LED";"https://static.nb.com.ar/i/nb_AURICULARES-TT-ESPORTS-HT/SHOCK-PRO-RGB-7.1-DIGITAL-BLACK-FULL-SIZE-RGB-COLOR-LED_ver_ffa9c597d0738c87de864d3279e3173b.jpeg";"21.0%";"10";"12 meses";"U$S";"110.21";"133.35";"400";"44083.87";"53341.49";"Marca:Thermaltake
Largo del cable:2.2 m
Respuesta en frecuencia:20 Hz - 20 kHz
Es gamer:Sí
Es monoaural:No
Es inalámbrico:No
Línea:SHOCK
Modelo:HT-SHK-DIECBK-25
Sensibilidad:3 dB
Embalaje del envío:Caja
Con Bluetooth:No
Con luz LED:Sí
Con micrófono:Sí"
"115296";"23904";"AURICULARES";"AURICULAR TRUST NIKA COMPACT BT WHITE";"https://static.nb.com.ar/i/nb_AURICULAR-TRUST-NIKA-COMPACT-BT-WHITE_ver_3accd45d9a98156b22220e13a2f575dc.jpeg";"21.0%";"10";"12 meses";"U$S";"61.32";"74.19";"400";"24526.44";"29676.99";"Modelo alfanumérico:23904
Marca:Trust
Tipo de conector:micro-USB
Código universal de producto:8713439239041
Formato del auricular:In-ear
Incluye estuche de carga:Sí
Es gamer:No
Es monoaural:No
Es a prueba de agua:Sí
Es inalámbrico:Sí
Línea:NIKA COMPACT
Fabricante:Trust
Modelo:23904
Alcance inalámbrico:10 m
Con Bluetooth:Sí
Con micrófono desmontable:Sí
Con luz LED:No
Con micrófono:Sí
Con cancelación de ruido:Sí"
"118077";"RZ04-04430100-R3U1";"AURICULARES";"AURICULAR GAMER RAZER BARRACUDA X NEW BLACK";"https://static.nb.com.ar/i/nb_AURICULAR-GAMER-RAZER-BARRACUDA-X-NEW-BLACK_ver_dddd657aaab17eaab4341dc602787906.jpeg";"21.0%";"7";"12 meses";"U$S";"198.35";"240.01";"400";"79340.8";"96002.37";"Con micrófono desmontable:Sí
Con micrófono flexible:Sí
Con modo manos libres:Sí
Con luz LED:No
Con micrófono:Sí
Con cancelación de ruido:Sí
Accesorios incluidos:Adaptador USB-A a USB-C,Cable de carga USB a USB-C,Cable jack 3.5 mm,Dispositivo USB-C
Marca:Razer
Largo del cable:1.5 m
Consolas de juegos compatibles:Nintendo Switch,PlayStation,Xbox
Tipos de conectores:Jack 3.5 mm
Unidad de diafragma:40 mm
Con tecnología TWS:No
Respuesta en frecuencia:20 Hz - 20 kHz
Código universal de producto:8886419379881
Con carga inalámbrica:No
modelo:	RZ04-04430100-R3U1
Duración de la batería del auricular:20 h
Formato del auricular:Over-ear
Incluye estuche de carga:No
Es gamer:Sí
Es infantil:No
Es monoaural:No
Es inalámbrico:Sí
Condición del ítem:Nuevo
Línea:Barracuda
Fabricante:Razer
Modelo:Barracuda X
Con Bluetooth:No
Con cable desmontable:Sí
Sensibilidad:98 dB"
"115265";"31710005415";"AURICULARES";"AURICULAR GENIUS HS-M320 RED";"https://static.nb.com.ar/i/nb_AURICULAR-GENIUS-HS-M320-RED_ver_86c1cc3ca91c64c7fb879b5701b7688f.jpeg";"21.0%";"1";"12 meses";"U$S";"12.12";"14.67";"400";"4848.23";"5866.36";"Modelo alfanumérico:HS-M320
Características de las baterías:De litio instaladas
Marca:Genius
Formato del auricular:In-ear
Es gamer:No
Es monoaural:No
Es inalámbrico:No
Línea:In Ear
Fabricante:Genius
Modelo:HS-M320
Características del producto:Sin vencimiento
Embalaje del envío:Caja
Con Bluetooth:No
Con luz LED:No
Con micrófono:Sí"
"108783";"RZ04-03220100-R3U1";"AURICULARES";"AURICULAR GAMER RAZER BLACKSHARK V2 PRO WIRELESS";"https://static.nb.com.ar/i/nb_AURICULAR-GAMER-RAZER-BLACKSHARK-V2-PRO-WIRELESS_ver_d70d8fc382515c699119e7d7e9e94002.jpeg";"21.0%";"5";"12 meses";"U$S";"314.5";"380.54";"400";"125798.4";"152216.06";"Accesorios incluidos:Cable jack 3.5 mm
Marca:Razer
Largo del cable:1.3 m
Unidad de diafragma:50 mm
Respuesta en frecuencia:12 Hz - 28 kHz
Código universal de producto:8886419378327
Formato del auricular:Headset
Impedancia:32 O
Es gamer:Sí
Es monoaural:No
Es inalámbrico:Sí
Línea:Blackshark
Modelo:Blackshark v2 Pro Wireless
Sensibilidad:3 dB
Con Bluetooth:No
Con cable desmontable:Sí
Con micrófono desmontable:Sí
Con luz LED:No
Con micrófono:Sí
Con cancelación de ruido:Sí"
"117319";"ORZ04-03800300-R3U1";"AURICULARES";"OUTLET AURICULAR GAMER RAZER BARRACUDA X WIRELESS GAMING QUARTZ PINK";"https://static.nb.com.ar/i/nb_OUTLET-AURICULAR-GAMER-RAZER-BARRACUDA-X-WIRELESS-GAMING-QUARTZ-PINK_ver_1d782a0e1d4e44add8e1f4f3fcc03acc.jpeg";"21.0%";"1";"12 meses";"U$S";"116.09";"140.47";"400";"46435.74";"56187.24";"Condicion :OUTLET"
"117794";"ORZ04-03800200-R3U1";"AURICULARES";"OUTLET AURICULAR GAMER RAZER BARRACUDA X WIRELESS MERCURY WHITE";"https://static.nb.com.ar/i/nb_OUTLET-AURICULAR-GAMER-RAZER-BARRACUDA-X-WIRELESS-MERCURY-WHITE_ver_1d782a0e1d4e44add8e1f4f3fcc03acc.jpeg";"21.0%";"1";"12 meses";"U$S";"120.43";"145.72";"400";"48172.32";"58288.51";"Condición :OUTLET"
"117771";"OTAE4105BK/00";"AURICULARES";"OUTLET AURICULAR PHILIPS TAE4105 4000 SERIES BLACK";"https://static.nb.com.ar/i/nb_OUTLET-AURICULAR-PHILIPS-TAE4105-4000-SERIES-BLACK_ver_1d782a0e1d4e44add8e1f4f3fcc03acc.jpeg";"21.0%";"1";"12 meses";"U$S";"13.41";"16.23";"400";"5363.82";"6490.22";"Condición:Outlet"
"117793";"ORZ04-03770100-R3U1";"AURICULARES";"OUTLET AURICULAR GAMER RAZER KRAKEN V3 HYPERSENSE";"https://static.nb.com.ar/i/nb_OUTLET-AURICULAR-GAMER-RAZER-KRAKEN-V3-HYPERSENSE_ver_1d782a0e1d4e44add8e1f4f3fcc03acc.jpeg";"21.0%";"1";"12 meses";"U$S";"156.63";"189.53";"400";"62653.75";"75811.04";"Condición  :OUTLET"
"117795";"ORZ04-02890300-R3U1";"AURICULARES";"OUTLET AURICULAR GAMER RAZER KRAKEN X MERCURY";"https://static.nb.com.ar/i/nb_OUTLET-AURICULAR-GAMER-RAZER-KRAKEN-X-MERCURY_ver_1d782a0e1d4e44add8e1f4f3fcc03acc.jpeg";"21.0%";"1";"12 meses";"U$S";"45.76";"55.37";"400";"18305.48";"22149.63";"Condición :OUTLET"
"117740";"ORZ04-03760200-R3U1";"AURICULARES";"OUTLET AURICULAR RAZER OPUS X BT MERCURY";"https://static.nb.com.ar/i/nb_OUTLET-AURICULAR-RAZER-OPUS-X-BT-MERCURY_ver_1d782a0e1d4e44add8e1f4f3fcc03acc.jpeg";"10.5%";"1";"12 meses";"U$S";"91.98";"101.64";"400";"36793.34";"40656.65";"Condición :OUTLET"
"117902";"O23780";"AURICULARES";"OUTLET AURICULAR TRUST PRIMO TOUCH BT BLUE";"https://static.nb.com.ar/i/nb_OUTLET-AURICULAR-TRUST-PRIMO-TOUCH-BT-BLUE_ver_1d782a0e1d4e44add8e1f4f3fcc03acc.jpeg";"21.0%";"1";"3 meses";"U$S";"21.09";"25.52";"400";"8435.7";"10207.2";"Condición:OUTLET"
"104328";"21187";"AURICULARES";"AURICULAR GAMER TRUST RADIUS GXT310 BLACK";"https://static.nb.com.ar/i/nb_AURICULAR-GAMER-TRUST-RADIUS-GXT310-BLACK_ver_3824ade187c9cdcce01dd5e740957211.jpeg";"21.0%";"10";"12 meses";"U$S";"29.62";"35.84";"400";"11848.64";"14336.85";"Con recepción inalámbrica:No
Modelo alfanumérico:GXT 310
Marca:Trust
Largo del cable:1 m
Unidad de diafragma:40 mm
Respuesta en frecuencia:20 Hz - 20 kHz
Formato del auricular:Headset
Impedancia:36 O
Es gamer:Sí
Es monoaural:No
Es inalámbrico:No
Línea:GXT
Modelo:GXT 310
Sensibilidad:117 dB
Con Bluetooth:No
Con micrófono:Sí"
"104574";"22125";"AURICULARES";"AURICULAR GAMER TRUST CARUS DESERT GXT 322D";"https://static.nb.com.ar/i/nb_AURICULAR-GAMER-TRUST-CARUS-DESERT-GXT-322D_ver_0d6435422c3c42c9fee67473415da9d3.jpg";"21.0%";"10";"12 meses";"U$S";"35.11";"42.48";"400";"14043.46";"16992.58";"Con recepción inalámbrica:No
Modelo alfanumérico:GXT 322
Marca:Trust
Color:Desert camo
Modelo detallado:322D
Código universal de producto:8713439221251
Formato del auricular:Headset
Color principal:Marrón
Modelo:Carus
SKU:22125
Con Bluetooth:No
Con micrófono:Sí"
"111596";"ARXP-GH200";"AURICULARES";"AURICULAR AUREOX EQUIFY GAMING GH200";"https://static.nb.com.ar/i/nb_AURICULAR-AUREOX-EQUIFY-GAMING-GH200_ver_7ed898d2cfb6980c38a5c66568d5f56f.jpeg";"21.0%";"10";"12 MESES";"U$S";"18.64";"22.55";"400";"7454.16";"9019.53";"Channel:2.0
Bass:Boost
Iluminacion:RGB
Modelo:ARXP-GH200
Compatibilidad:PS4 / PC
Control de volumen:si incorporado en el auricular
Conexion:3,5 mm
MIC:Omnidireccional con soporte ajustable
Drivers:50mm estereo
Nombre del producto:EQUIFY"
"101441";"31710006401";"AURICULARES";"AURICULAR GENIUS HS-M300 WHITE";"https://static.nb.com.ar/i/nb_AURICULAR-GENIUS-HS-M300-WHITE_ver_97115a7723821eff2dceff290ef45c43.jpeg";"21.0%";"3";"12 meses";"U$S";"12.67";"15.33";"400";"5069.24";"6133.79";"Modelo alfanumérico:HS-M300-WHITE
Marca:Genius
Formato:In-Ear
Incluye micrófono:Sí
Modelo:M300
Con Bluetooth:No
Con recepción inalámbrica:No
Impedancia:16 ± 15% O
Modelo alfanumérico:HS-300WHITE
Marca:Genius
Formato:In-ear
Incluye micrófono:Sí
Línea:Enjoyable
Modelo:HS-M300
Con Bluetooth:No
Con recepción inalámbrica:No
Unidad de potencia:f10
Sensibilidad:88 dB ± 3 dB @ 1K Hz
Frecuencia:20 Hz ? 20K Hz
Largo del cable:1.1 m
Peso:120g"
"115547";"RZ04-03970200-R3U1";"AURICULARES";"AURICULAR GAMER RAZER KAIRA X FOR PLAYSTATION 5 WHITE";"https://static.nb.com.ar/i/nb_AURICULAR-GAMER-RAZER-KAIRA-X-FOR-PLAYSTATION-5-WHITE_ver_d55dac18a425d3ed53b70251bd4265b4.png";"21.0%";"10";"12 meses";"U$S";"101.46";"122.77";"400";"40584.1";"49106.76";"Modelo alfanumérico:RZ04-03970200-R3U1
Marca:Razer
Respuesta en frecuencia:20 Hz - 20 kHz
Código universal de producto:810056144180
Formato del auricular:Headset
Es gamer:Sí
Es monoaural:No
Es inalámbrico:No
Línea:KAIRA X
Fabricante:Razer
Modelo:KAIRA X
Sensibilidad:3 dB
Con Bluetooth:No
Con luz LED:No
Con micrófono:Sí"
"115264";"31710005414";"AURICULARES";"AURICULAR GENIUS HS-M320 BLUE";"https://static.nb.com.ar/i/nb_AURICULAR-GENIUS-HS-M320-BLUE_ver_612dcb3c47c4e14d39461cbdcf2d5471.jpg";"21.0%";"10";"12 meses";"U$S";"12.12";"14.67";"400";"4848.23";"5866.36";"Marca:Genius
Código universal de producto:4710268255888
Formato del auricular:In-ear
Es monoaural:No
Es inalámbrico:No
Modelo:HS-M320
Con Bluetooth:No
Con micrófono:Sí"
"116031";"OSTRIX PRO";"AURICULARES";"OUTLET AURICULAR GAMER ASUS ES STRIX PRO";"https://static.nb.com.ar/i/nb_OUTLET-AURICULAR-GAMER-ASUS-ES-STRIX-PRO_ver_f155b320dd51eb9aecb5abfc1a00672f.jpeg";"21.0%";"1";"12 meses";"U$S";"249.56";"301.97";"400";"99825.42";"120788.75";"CONDICION:OUTLET"
"108993";"31710010402";"AURICULARES";"AURICULAR GAMER GX GAMING GENIUS HS-610 RED";"https://static.nb.com.ar/i/nb_AURICULAR-GAMER-GX-GAMING-GENIUS-HS-610-RED_ver_c8eb0996b996daa38c2643f9e8ee7f3d.jpg";"21.0%";"10";"12 meses";"U$S";"35.79";"43.31";"400";"14316.12";"17322.51";"Marca:Genius
Largo del cable:1.5 m
Código universal de producto:4710268255697
Formato del auricular:Headset
Es gamer:No
Es monoaural:No
Es inalámbrico:No
Línea:Vincha
Modelo:HS-610
Con Bluetooth:No
Con luz LED:No
Con micrófono:Sí"
"110928";"O31710169100";"AURICULARES";"OUTLET AURICULAR GENIUS HS-400A GREEN";"https://static.nb.com.ar/i/nb_OUTLET-AURICULAR-GENIUS-HS-400A-GREEN_ver_79088f0533aae2ebfa8960d1a9ca8ea3.jpeg";"21.0%";"3";"3 meses";"U$S";"11.19";"13.54";"400";"4475.52";"5415.38";"CONDICION:OUTLET"
"109614";"24069";"AURICULARES";"AURICULAR TRUST ZENA BT WIRELESS";"https://static.nb.com.ar/i/nb_AURICULAR-TRUST-ZENA-BT-WIRELESS_ver_8c88e1f9d284fc564975fce64d5e7e62.png";"21.0%";"6";"12 meses";"U$S";"54.84";"66.36";"400";"21935.69";"26542.19";"Sound reproduction:Stereo
Audio channels:2.0
Frequency response : 	20 Hz - 20000 Hz 
Bluetooth profiles : 	A2DP, AVRCP, HFP 
Microphone :yes
Earcup type : 	on-ear 
Recharge time : 	3 hours 
Playing time: 	75 hours 
Power source : 	battery, USB 
Accessories:3.5mm audio cable, micro-USB charge cable 3.5mm audio cable, micro-USB charge cable 3.5mm audio cabl"
"5812";"31710156101";"AURICULARES";"AURICULAR GENIUS HS-04S SINGLE PLUG";"https://static.nb.com.ar/i/nb_AURICULAR-GENIUS-HS-04S-SINGLE-PLUG_ver_ceb79f8b3d18fc20d9771b5be1410463.jpg";"21.0%";"10";"12 meses";"U$S";"17.99";"21.77";"400";"7196.62";"8707.91";"Bluetooth:No
Marca:Genius
EAN:4710268804079
Código universal de producto:4710268804079
Formato:Over-ear
Incluye micrófono:Sí
Modelo:HS-04S
Con recepción inalámbrica:No
Modelo alfanumérico:GHS04S
Marca:Genius
Formato:Headset
Incluye micrófono:Sí
Línea:AURICULAR
Modelo:HS-04S
Con Bluetooth:No
Con recepción inalámbrica:No
JACK:UNIFICADO DE AUDIO Y MICROFONO"
"101306";"31710025100";"AURICULARES";"AURICULAR GENIUS HS-04SP DUAL PLUG";"https://static.nb.com.ar/i/nb_AURICULAR-GENIUS-HS-04SP-DUAL-PLUG_ver_71b89575545bff77516f47d17b108675.jpg";"21.0%";"10";"12 meses";"U$S";"17.99";"21.77";"400";"7196.62";"8707.91";"Bluetooth:No
Marca:Genius
EAN:4710268804079
Código universal de producto:4710268804079
Formato:Over-ear
Incluye micrófono:Sí
Modelo:HS-04S
Con recepción inalámbrica:No
Marca:Genius
EAN:4710268804079
Código universal de producto:4710268804079
Formato:Over-ear
Incluye micrófono:Sí
Modelo:HS-04S
Con recepción inalámbrica:No
JACKs:AUDIO y MICROFONO"
"101530";"31710007400";"AURICULARES";"AURICULAR GAMER GX GAMING GENIUS ES G560 BLACK";"https://static.nb.com.ar/i/nb_AURICULAR-GAMER-GX-GAMING-GENIUS-ES-G560-BLACK_ver_3798167c87611de510ab757b271d0894.jpeg";"21.0%";"10";"12 meses";"U$S";"27.17";"32.88";"400";"10869.01";"13151.5";"Modelo alfanumérico:HS-G560
Bluetooth:No
Marca:Genius
EAN:4710268254300
Modelo alfanumérico:HS-G560
Marca:Genius
Formato:Headset
Incluye micrófono:Sí
Línea:GX Gaming
Modelo:Lychas  HS-G560
Con Bluetooth:No
Con recepción inalámbrica:No
Largo del cable:2 m
Formato:Headset
Incluye micrófono:Sí
Línea:GX Gaming
Modelo:HS-G560
Con Bluetooth:No
Con recepción inalámbrica:No
Conexión:3,5 mm
Peso:248 gr
Código universal de producto:4710268254300"
