Marca,Categoria,SubCategoria,SubCategoria_Auxiliar,Codigo,Articulo,Disponible,L4,IVA,Deposito
MOONKI SOUND,Audio,Parlante Bluetooth,Parlante Portátil,7798135512415,PARLANTE PORTÁTIL NEGRO MOONKI SOUND IPX6 MO-L208BT,2789,65.05,001-I.V.A. 21 %,01-DH.Principal Vtas.
MOONKI SOUND,Audio,Parlante Bluetooth,Parlante Portátil,7798135512422,PARLANTE PORTÁTIL NEGRO MOONKI SOUND MO-R88BT,2019,42.76,001-I.V.A. 21 %,01-DH.Principal Vtas.
MOTOROLA,Informática,Celulares,,7790894900120,TELEFONO CELULAR MOTOROLA G51 5G 4GB 128GB DORADO TORNASOL,4,424.28,001-I.V.A. 21 %,01-DH.Principal Vtas.
NAKAMICHI,Audio,Audio Home,Barras de Sonido,6923852110892,BARRA DE SONIDO 2.1 WIRELESS  BT NAKAMICHI  APOLLO220 DOLBY AUDIO  120W,213,314.08,001-I.V.A. 21 %,01-DH.Principal Vtas.
NAKAMICHI,Audio,Audio Home,Barras de Sonido,840735106550,BARRA DE SONIDO 9.2 WIRELESS NAKAMICHI SHOCKWAFE ULTRA 9.2 DOLBY ATMOS 1000W,28,3402.24,001-I.V.A. 21 %,01-DH.Principal Vtas.
NAKAMICHI,Audio,Auriculares,,4897057392334,AURICULAR NAKAMICHI CE100  IN EAR BLANCO,369,12.1,001-I.V.A. 21 %,01-DH.Principal Vtas.
NAKAMICHI,Audio,Auriculares,,4897057392341,AURICULAR NAKAMICHI CE100 IN EAR NEGRO,179,12.1,001-I.V.A. 21 %,01-DH.Principal Vtas.
NAKAMICHI,Audio,Auriculares,,4897057392358,AURICULAR NAKAMICHI CE300 IN EAR NEGRO,1497,19.02,001-I.V.A. 21 %,01-DH.Principal Vtas.
NAKAMICHI,Audio,Parlante Bluetooth,,6923852107311,PARLANTE BT NAKAMICHI CUBEBOX 5W IPX7 BLACK,2433,44.04,001-I.V.A. 21 %,01-DH.Principal Vtas.
NAKAMICHI,Audio,Parlante Bluetooth,,6923852107649,PARLANTE BT NAKAMICHI THRILL AZUL,764,97.09,001-I.V.A. 21 %,01-DH.Principal Vtas.
NAKAMICHI,Audio,Parlante Bluetooth,,6923852107823,PARLANTE BT NAKAMICHI CUBEBOX 5W IPX7 BLUE,1505,44.05,001-I.V.A. 21 %,01-DH.Principal Vtas.
NAKAMICHI,Audio,Parlante Bluetooth,,6923852107830,PARLANTE BT NAKAMICHI CUBEBOX 5W IPX7 RED,1484,44.05,001-I.V.A. 21 %,01-DH.Principal Vtas.
NAKAMICHI,Audio,Parlante Bluetooth,,6923852107946,PARLANTE BT NAKAMICHI THRILL NEGRO,1805,97.1,001-I.V.A. 21 %,01-DH.Principal Vtas.
NAKAMICHI,Audio,Parlante Bluetooth,,6923852107953,PARLANTE BT NAKAMICHI THRILL ROJO,736,97.1,001-I.V.A. 21 %,01-DH.Principal Vtas.
NAKAMICHI,Audio,Parlante Bluetooth,,6923852108332,PARLANTE BT NAKAMICHI CUBEBOX 5W IPX7 MINT,558,44.05,001-I.V.A. 21 %,01-DH.Principal Vtas.
NAKAMICHI,Audio,Parlante Bluetooth,,6923852108349,PARLANTE BT NAKAMICHI CUBEBOX 5W IPX7 GREEN,638,44.05,001-I.V.A. 21 %,01-DH.Principal Vtas.
NAKAMICHI,Car-Audio,Accesorios,,6923852110038,NAKAMICHI 0GA POWER CABLE 15M/49FT OFC,10,653.0,001-I.V.A. 21 %,01-DH.Principal Vtas.
NAKAMICHI,Car-Audio,Accesorios,,6923852110182,NAKAMICHI 8GA POWER CABLE 50M/164FT OFC,74,90.33,001-I.V.A. 21 %,01-DH.Principal Vtas.
NAKAMICHI,Car-Audio,Amplificador,,6923852108479,AMPLIFICADOR 4CH NAKAMICHI NKTA75.4 400W,48,150.18,001-I.V.A. 21 %,01-DH.Principal Vtas.
NAKAMICHI,Car-Audio,Amplificador,,6923852109544,AMPLIFICADOR 2CH NAKAMICHI NGO-A80.2 960W,24,124.18,001-I.V.A. 21 %,01-DH.Principal Vtas.
NAKAMICHI,Car-Audio,Amplificador,,6923852109575,AMPLIFICADOR MONOBLOCK NAKAMICHI NGO-D900.1 5400W,58,261.11,001-I.V.A. 21 %,01-DH.Principal Vtas.
NAKAMICHI,Car-Audio,Amplificador,,6923852109582,AMPLIFICADOR MONOBLOCK NAKAMICHI NGO-D500.1 3000W,162,174.52,001-I.V.A. 21 %,01-DH.Principal Vtas.
NAKAMICHI,Car-Audio,Parlantes,,6923852109049,PARLANTE 6X9 NAKAMICHI NSE6918 3V 260W 4OHM,142,78.55,001-I.V.A. 21 %,01-DH.Principal Vtas.
NAKAMICHI,Car-Audio,Parlantes,,6923852109131,"COMPONENTE 6.5"" NAKAMICHI NSECS1658 2V 350W 4OHM",138,120.39,001-I.V.A. 21 %,01-DH.Principal Vtas.
NAKAMICHI,Car-Audio,Parlantes,,NSE1658,"PARLANTE 6.5"" NAKAMICHI NSE1658 3V 360W 4OHM",208,80.7,001-I.V.A. 21 %,01-DH.Principal Vtas.
NAKAMICHI,Car-Audio,Parlantes,"4""",6923852108998,"PARLANTE 4"" NAKAMICHI NSE1018 2V 130W 4OHM",133,50.73,001-I.V.A. 21 %,01-DH.Principal Vtas.
NAKAMICHI,Car-Audio,Parlantes,"6.5""",6923852109087,"PARLANTES 6,5"" NAKAMICHI NSE1658 360W COAXIALES 3 VÍAS",3,84.98,001-I.V.A. 21 %,01-DH.Principal Vtas.
NAKAMICHI,Car-Audio,Parlantes,"6.5""",6923852109117,"COMPONENTE 6.5"" NAKAMICHI NSE-CS1618 2V 200W 4OHM",102,127.49,001-I.V.A. 21 %,01-DH.Principal Vtas.
NAKAMICHI,Car-Audio,Parlantes,"6x9""",6923852109094,"PARLANTES 6,9"" NAKAMICHI NSE6948 500W COAXIALES 3 VÍAS",48,93.95,001-I.V.A. 21 %,01-DH.Principal Vtas.
NAKAMICHI,Car-Audio,Stereo,,6923852111264,"STEREO DOBLE DIN  NAKAMICHI NAM1612 7"" BT USB SD 50W X 4",400,255.94,001-I.V.A. 21 %,01-DH.Principal Vtas.
NAKAMICHI,Car-Audio,Stereo,Din,4656758942954,STEREO SINGLE DIN NAKAMICHI NQ523BD 50WX4 BT/USB FRENTE FIJO,975,86.86,001-I.V.A. 21 %,01-DH.Principal Vtas.
NAKAMICHI,Car-Audio,Stereo,Din,6923852109520,STEREO SINGLE DIN NAKAMICHI NQ616B 50W X 4 - BLUETOOTH - FRENTE FIJO,559,113.45,001-I.V.A. 21 %,01-DH.Principal Vtas.
NAKAMICHI,Car-Audio,Stereo,Din,840735107144,STEREO SINGLE DIN NAKAMICHI NQ821B 50WX4 BT/USB FRENTE DESMONTABLE,32,213.69,001-I.V.A. 21 %,01-DH.Principal Vtas.
NAKAMICHI,Car-Audio,Stereo,Din-Doble,6923852109438,"STEREO DOBLE DIN  NAKAMICHI NA2300/NC5L 6.2"" BT DVD CD USB 50W X 4",56,299.1,001-I.V.A. 21 %,01-DH.Principal Vtas.
NAKAMICHI,Car-Audio,Stereo,Din-Doble,6923852109940,"STEREO DOBLE DIN  NAKAMICHI NAM1610 7"" BT USB SD 50W X 4",53,185.23,001-I.V.A. 21 %,01-DH.Principal Vtas.
NAKAMICHI,Car-Audio,Subwoofer,,6923852107991,"SUBWOOFER NAKAMICHI NSWZ1206D4 12"" DOBLE BOBINA  600W RMS 4OHM",324,178.13,001-I.V.A. 21 %,01-DH.Principal Vtas.
NAKAMICHI,Car-Audio,Subwoofer,,6923852108806,"SUBWOOFER NAKAMICHI NSW12D 12"" BOBINA DOBLE DVC 1200W 4OHM",50,64.32,001-I.V.A. 21 %,01-DH.Principal Vtas.
NAKAMICHI,Car-Audio,Subwoofer,"10""",6923852103429,"SUBWOOFER AMPLIFICADO 10"" B.ASIENTO NAKAMICHI NBX25L",12,353.19,001-I.V.A. 21 %,01-DH.Principal Vtas.
NAKAMICHI,Car-Audio,Subwoofer,"10""",6923852108431,"SUBWOOFER AMPLIFICADO 10"" B.ASIENTO NAKAMICHI NBF10.2A",29,515.14,001-I.V.A. 21 %,01-DH.Principal Vtas.
NAKAMICHI,Car-Audio,Subwoofer,"10""",6923852110588,"SUBWOOFER AMPLIFICADO 10"" B.ASIENTO NAKAMICHI NBF25.0A",27,500.51,001-I.V.A. 21 %,01-DH.Principal Vtas.
NAKAMICHI,Car-Audio,Subwoofer,"12""",6923852101562,"SUBWOOFER AMPLIFICADO 12"" CAJA SLIM NAKAMICHI NBX30A",20,370.92,001-I.V.A. 21 %,01-DH.Principal Vtas.
NAKAMICHI,Car-Audio,Subwoofer,"12""",6923852107977,"SUBWOOFER SLIM 12"" NAKAMICHI NSWX1203S4  BOBINA SIMPLE 250W 4OHM",46,301.85,001-I.V.A. 21 %,01-DH.Principal Vtas.
NAKAMICHI,Car-Audio,Subwoofer,"6x9""",6923852111226,"SUBWOOFER AMPLIFICADO 6X9"" B.ASIENTO NAKAMICHI NBF618S-II",19,350.15,001-I.V.A. 21 %,01-DH.Principal Vtas.
NAKAMICHI,Car-Audio,Subwoofer,"8""",6923852110571,"SUBWOOFER AMPLIFICADO 8"" B.ASIENTO NAKAMICHI NBF20.0A",28,441.31,001-I.V.A. 21 %,01-DH.Principal Vtas.
NETSYS,Informática,Parlantes,,Z01-0078,PARLANTES USB P/ KIT,0,3.71,001-I.V.A. 21 %,01-DH.Principal Vtas.
PIONEER,Audio,Auriculares,,SE-E7BT-H,AURICULAR BT DEPORTIVO HOOK EAR PIONEER SE-E7BT NEGRO Y GRIS,0,89.34,001-I.V.A. 21 %,01-DH.Principal Vtas.
PIONEER,Car-Audio,Parlantes,,884938311663,"PARLANTE 6""x9"" PIONEER TS-A6986R  600W 4V 4OHM",3,174.32,001-I.V.A. 21 %,01-DH.Principal Vtas.
PIONEER,Car-Audio,Parlantes,"4""",884938373388,"PARLANTE 4"" PIONEER TSG1010F 190W DOBLE CONO 4OHM",3,51.96,001-I.V.A. 21 %,01-DH.Principal Vtas.
PIONEER,Car-Audio,Parlantes,"6.5""",884938488259,"COMBO STEREO + 4 PARLANTES PIONEER (MVH-S320BT + TS-165P 6.5"")",191,307.43,001-I.V.A. 21 %,01-DH.Principal Vtas.
PIONEER,Car-Audio,Subwoofer,"12""",884938446655,"SUBWOOFER 12"" SLIM CON CAJA PIONEER TS-A3000LB 1500W 400W RMS",35,362.7,001-I.V.A. 21 %,01-DH.Principal Vtas.
PIONEER,Car-Audio,Subwoofer,"12""",884938476416,"SUBWOOFER 12"" PIONEER TSW312S4 1600W 4OHM",14,199.58,001-I.V.A. 21 %,01-DH.Principal Vtas.
PNY,Informática,Componentes,Memorias PC,4712847098695,MEMORIA DDR4 8GB 2666 MHZ PNY XLR8,25,117.83,002-I.V.A. 10.5 %,01-DH.Principal Vtas.
PNY,Informática,Componentes,Memorias PC,4718006451462,MEMORIA PNY DDR4 PERFORMANCE 8GB 2666 MHZ,55,59.56,002-I.V.A. 10.5 %,01-DH.Principal Vtas.
PNY,Informática,Componentes,Memorias PC,751492645766,MEMORIA DDR4 16GB (2X8GB) 4000 MHZ PNY EPIC X RGB,1,293.39,002-I.V.A. 10.5 %,01-DH.Principal Vtas.
PNY,Informática,Componentes,Placas de Video,751492649351,VGA PNY GEFORCE GTX 1660TI 6GB DUAL FAN GDDR6,3,1001.82,002-I.V.A. 10.5 %,01-DH.Principal Vtas.
PNY,Informática,Componentes,SSD,4712847095922,UNIDAD SSD 120GB  PNY CS900 2.5” SATA III 6Gb/s,53,43.69,002-I.V.A. 10.5 %,01-DH.Principal Vtas.
PNY,Informática,Componentes,SSD,4712847095939,"UNIDAD SSD 240GB PNY CS900 2.5"" SATA III 6Gb/s",311,40.42,002-I.V.A. 10.5 %,01-DH.Principal Vtas.
PNY,Informática,Componentes,SSD,4712847099098,UNIDAD SSD M.2 PNY CS3030 500GB NVMe,1,158.02,002-I.V.A. 10.5 %,01-DH.Principal Vtas.
PNY,Informática,Componentes,SSD,4718006450397,UNIDAD SSD M.2 PNY CS1031 256GB NVMe // NB HDC,0,80.79,002-I.V.A. 10.5 %,01-DH.Principal Vtas.
PNY,Informática,Componentes,SSD,4718006450434,UNIDAD SSD M.2 PNY CS1030 1Tb NVMe,8,300.11,002-I.V.A. 10.5 %,01-DH.Principal Vtas.
PNY,Informática,Componentes,SSD,4718006450441,UNIDAD SSD M.2 PNY CS1030 2TB NVMe Gen3x4,4,627.37,002-I.V.A. 10.5 %,01-DH.Principal Vtas.
PNY,Informática,Componentes,SSD,4718006451615,UNIDAD SSD M.2 500GB PNY CS2140 NVMe,7,136.48,002-I.V.A. 10.5 %,01-DH.Principal Vtas.
PNY,Informática,Componentes,SSD,751492639840,UNIDAD SSD M.2 PNY CS3040 500GB NVMe CON DISIPADOR,8,282.1,002-I.V.A. 10.5 %,01-DH.Principal Vtas.
PNY,Informática,Componentes,SSD,751492639857,UNIDAD SSD M.2 PNY CS3040 1TB NVMe CON DISIPADOR M280CS3040-1TB-Rb,4,460.13,002-I.V.A. 10.5 %,01-DH.Principal Vtas.
PNY,Informática,Componentes,SSD Externo,PSD0CS2060-1TB-RB,DISCO SSD EXTERNO 1TB PNY PRO ELITE USB TIPO-C 3.1,5,407.58,001-I.V.A. 21 %,01-DH.Principal Vtas.
QSEE,Informática,Seguridad,DVR,QTH163,DVR QSEE QT163 16 CANALES FULL HD,1,418.81,002-I.V.A. 10.5 %,01-DH.Principal Vtas.
QSEE,Informática,Seguridad,DVR,QTH83,DVR QSEE QTH83 8 CANALES FULL HD 1080P,42,273.59,002-I.V.A. 10.5 %,01-DH.Principal Vtas.
RAZER,Informática,Gaming,Mouses,8886419332817,MOUSE GAMER RAZER BASILISK HYPERSPEED OPTICO WIRELESS,0,83.28,002-I.V.A. 10.5 %,01-DH.Principal Vtas.
ROCKFORD FOSGATE,Car-Audio,Accesorios,,RFK1,KIT INSTALACION ROCKFORD FOSGATE RFK1 1/0 AWG,1,224.46,001-I.V.A. 21 %,01-DH.Principal Vtas.
ROCKFORD FOSGATE,Car-Audio,Amplificador,,780687333126,AMPLIFICADOR 4CH ROCKFORD FOSGATE PRIME R600-4D 600W,10,323.3,001-I.V.A. 21 %,01-DH.Principal Vtas.
ROCKFORD FOSGATE,Car-Audio,Amplificador,,T400X4AD,AMPLIFICADOR 4CH ROCKFORD FOSGATE SERIE T400X4AD,2,428.35,001-I.V.A. 21 %,01-DH.Principal Vtas.
ROCKFORD FOSGATE,Car-Audio,Parlantes,,780687342197,"WOOFER 10"" ROCKFORD FOSGATE PUNCH PPS4-10 700W 4OHM",7,253.25,001-I.V.A. 21 %,01-DH.Principal Vtas.
ROCKFORD FOSGATE,Car-Audio,Subwoofer,,E700219,"SUBWOOFER 12"" ROCKFORDBOX R1L-2X12 DUAL PRIME",1,243.26,001-I.V.A. 21 %,01-DH.Principal Vtas.
ROKU,Electrónica,TV,,829610002880,ROKU PREMIERE 4K (SIN PILAS) (SIN TRAFO),3,90.28,001-I.V.A. 21 %,01-DH.Principal Vtas.
ROKU,Electrónica,TV,,829610002880-B,ROKU PREMIERE 4K BLANCO (SIN PILAS) (SIN TRAFO),1414,79.24,001-I.V.A. 21 %,01-DH.Principal Vtas.
ROKU,Electrónica,TV,,829610002941,ROKU PREMIERE 4K (SIN PILAS) (SIN TRAFO),38,90.28,001-I.V.A. 21 %,01-DH.Principal Vtas.
ROKU,Electrónica,TV,,829610003252,ROKU 3930 R EXPRESS,-1,80.68,001-I.V.A. 21 %,01-DH.Principal Vtas.
ROKU,Electrónica,TV,,829610004471,ROKU 3930 MX (SIN TRAFO) (SIN PILAS),0,82.8,001-I.V.A. 21 %,01-DH.Principal Vtas.
SAMSUNG,Electrónica,TV,,UN50AU7000GCZB,"TV LED EQ SMART 50"" UHD - SERIE AU7000",3,772.56,001-I.V.A. 21 %,01-DH.Principal Vtas.
SEAGATE,Informática,Componentes,Disco Rigido Interno,ST1000DM010,"HDD 3.5"" 1TB SEAGATE BARRACUDA 64 MB 7200 RPM",205,100.66,002-I.V.A. 10.5 %,01-DH.Principal Vtas.
SHENLONG,Informática,Gabinete Sin Fuente,Gabinete Sin Fuente,GT-503,GABINETE SHENLONG GT-503 ACRILICO MINI-TOWER RGB RAINBOW RING MICRO-ATX S/FUENTE,429,62.55,002-I.V.A. 10.5 %,01-DH.Principal Vtas.
SHENLONG,Informática,Gabinete Sin Fuente,Gabinete Sin Fuente,SHGC-GT701,GABINETE SHENLONG GT-701 ACRILICO MID-TOWER RGB RAINBOW RING MICRO-ATX S/FUENTE,613,88.49,002-I.V.A. 10.5 %,01-DH.Principal Vtas.
SHENLONG,Informática,Gaming,Auriculares,7798135511869,HEADSET GAMING SHENLONG HS1000 - LED ROJO - JACK 2 X 3.5MM + USB,1646,25.35,001-I.V.A. 21 %,01-DH.Principal Vtas.
SHENLONG,Informática,Gaming,Auriculares,7798135512064,"HEADSET GAMING SHENLONG HS999 CON RETROILUMINACIÓN LED ROJA, 2x3.5 mm + USB. INCLUYE ADAPTADOR PS4",1943,24.53,001-I.V.A. 21 %,01-DH.Principal Vtas.
SHENLONG,Informática,Gaming,Auriculares,7798135512323,"HEADSET GAMING SHENLONG HS-VS7100 SONIDO 7,1 VIRTUAL CON ILUMINACIÓN RAINBOX - CONECTOR USB",831,32.45,001-I.V.A. 21 %,01-DH.Principal Vtas.
SHENLONG,Informática,Gaming,Kit Teclado Y Mouse,7798135511890,COMBO 4 EN 1 GAMING SHENLONG C4001,1152,33.91,002-I.V.A. 10.5 %,01-DH.Principal Vtas.
SHENLONG,Informática,Gaming,Kit Teclado Y Mouse,7798135512057,COMBO GAMING 2 EN 1 SHENLONG C2001- MOUSE Y TECLADO,775,24.25,002-I.V.A. 10.5 %,01-DH.Principal Vtas.
SHENLONG,Informática,Gaming,Microfono,7798135512330,MICRÓFONO STREAMING SHENLONG SM-ARM909 CON SOPORTE DE BRAZO PLEGABLE Y FILTRO POP,747,64.02,001-I.V.A. 21 %,01-DH.Principal Vtas.
SHENLONG,Informática,Gaming,Mouses,7798135511883,MOUSE GAMING SHENLONG M700 - 7 BOTONES - HASTA 6400DI - RAINBOW LED + CABLE MALLADO 1.5M,1480,14.85,002-I.V.A. 10.5 %,01-DH.Principal Vtas.
SHENLONG,Informática,Gaming,Mouses,7798135512071,"MOUSE GAMING SHENLONG M788-7 BOTONES, HASTA 6400 DPI CON RETROILUMINACIÓN RAINBOW",1378,13.32,002-I.V.A. 10.5 %,01-DH.Principal Vtas.
SHENLONG,Informática,Gaming,Mouses,7798135512293,MOUSE GAMING PROFESIONAL RAINBOW SHENLONG  M1000PX 10 BOTONES HASTA 10000 DPI SENSOR PIXART 3325 IC,567,30.42,002-I.V.A. 10.5 %,01-DH.Principal Vtas.
SHENLONG,Informática,Gaming,Mouses,7798135512309,MOUSE GAMING PROFESIONAL RAINBOW SHENLONG M808PX 8 BOTONES HASTA 10000 DPI SENSOR PIXART 3325 IC,974,30.28,002-I.V.A. 10.5 %,01-DH.Principal Vtas.
SHENLONG,Informática,Gaming,Pad Mouse,7798135511906,PAD GAMING SHENLONG P1000M - 350 X 250 X 4 MM - BORDE COCIDO - SUP DE MICROFIBRA,463,7.87,002-I.V.A. 10.5 %,01-DH.Principal Vtas.
SHENLONG,Informática,Gaming,Pad Mouse,7798135511906.21,PAD GAMING SHENLONG P1000M - 350 X 250 X 4 MM - BORDE COCIDO - SUP DE MICROFIBRA,772,8.11,001-I.V.A. 21 %,01-DH.Principal Vtas.
SHENLONG,Informática,Gaming,Pad Mouse,7798135511913.21,PAD GAMING SHENLONG P1000XL - 800 X 300 X 4 MM - BORDE COCIDO - SUP DE MICROFIBRA,2598,12.18,001-I.V.A. 21 %,01-DH.Principal Vtas.
SHENLONG,Informática,Gaming,Pad Mouse,7798135512194,MOUSE PAD RGB GAMING SHENLONG PRORGB-XL TALLE XL,2837,28.29,001-I.V.A. 21 %,01-DH.Principal Vtas.
SHENLONG,Informática,Gaming,Pad Mouse,7798135512200,MOUSE PAD RGB GAMING SHENLONG PRORGB-M TALLE M BASE DE NEOPRENE CON SUPERFICIE DE MICROFIBRA Y BORDE,2496,21.0,001-I.V.A. 21 %,01-DH.Principal Vtas.
SHENLONG,Informática,Gaming,Teclados,7798135511876,TECLADO GAMING SHENLONG KB8700 ESP 105 TECLAS - FUNCION ANTIGHOSTING - RGB,1966,22.43,002-I.V.A. 10.5 %,01-DH.Principal Vtas.
SHENLONG,Informática,Gaming,Teclados,7798135512088,TECLADO MECÁNICO COMPACTO GAMING SHENLONG SMK5900SB-87 TECLAS ESPAÑOL CON ILUMINACIÓN RGB Y ANTIGHOS,3267,42.4,002-I.V.A. 10.5 %,01-DH.Principal Vtas.
SHENLONG,Informática,Gaming,Teclados,7798135512095,"TECLADO MECÁNICO SHENLONG MK9600SB-105 TECLAS ESP, SWITCH BLUE CON ILUMINACIÓN RGB Y ANTIGHOSTING",1997,48.21,002-I.V.A. 10.5 %,01-DH.Principal Vtas.
SHENLONG,Informática,Gaming,Teclados,7798135512316,TECLADO MECÁNICO ULTRACOMPACTO SHENLONG UMK6100SB - 62 TECLAS - CABLE USB TIPO C RAINBOW,1694,42.11,002-I.V.A. 10.5 %,01-DH.Principal Vtas.
SIN MARCA,Electrónica,Salud,,AX-A-01,TERMOMETRO INFRAROJO DIGITAL SIN CONTACTO AX-A-01,5,182.36,001-I.V.A. 21 %,01-DH.Principal Vtas.
SIN MARCA,Electrónica,Salud,,BZ-R6,TERMOMETRO INFRAROJO BING ZUN/BO HUI BZ-R6/T-168 DIGITAL SIN CONTACTO,844,16.38,001-I.V.A. 21 %,01-DH.Principal Vtas.
SIN MARCA,Electrónica,Salud,,N-107,TERMOMETRO INFRAROJO N-107 DIGITAL SIN CONTACTO,1,152.83,001-I.V.A. 21 %,01-DH.Principal Vtas.
SIN MARCA,Electrónica,Salud,,SK-T008,TERMOMETRO INFRAROJO CLOC SK-T008 DIGITAL SIN CONTACTO,1,182.36,001-I.V.A. 21 %,01-DH.Principal Vtas.
SIN MARCA,Informática,Componentes,Memorias PC,OEM16GDDR-IV2666,MEMORIA OEM 16GB DDR4-2666 2Rx8 NON-ECC LONGDIMM BULK,31,163.49,002-I.V.A. 10.5 %,01-DH.Principal Vtas.
SIN MARCA,Informática,Componentes,Memorias PC,OEM8GDDR-IV2666,MEMORIA OEM 8GB DDR4-2666 1Rx8 NON-ECC LONGDIMM BULK,670,75.97,002-I.V.A. 10.5 %,01-DH.Principal Vtas.
SIN MARCA,Informática,Varios,,C67-0001,CABLE ADAPTADOR SATA DATOS,1435,2.9,001-I.V.A. 21 %,01-DH.Principal Vtas.
SIN MARCA,Informática,Varios,,C67-0002,CABLE ADAPTADOR SATA POWER,1360,2.9,001-I.V.A. 21 %,01-DH.Principal Vtas.
SIN MARCA,Salud,Barbijos,,BM-3CPS,BARBIJO DESCARTABLE DE 3 CAPAS,10000,0.6,001-I.V.A. 21 %,11-DH.Dayama
SIN MARCA,Salud,Barbijos,,GXD-K002,BARBIJO DESCARTABLE DE 3 PLIEGUES CON ELÁSTICOS,13980,0.85,001-I.V.A. 21 %,11-DH.Dayama
SIN MARCA,Salud,Barbijos,,KF-L-KD-KZ2012,BARBIJO PROTECTOR KN95 CERTIFICADO,2920,6.8,001-I.V.A. 21 %,11-DH.Dayama
SONOS,Audio,Accesorios,,180501001147,SONOS ROUTER BRIDGE,7,142.77,001-I.V.A. 21 %,01-DH.Principal Vtas.
SUNDAILY,Salud,Barbijos,,KN95-13,BARBIJO SUNDAILY KN95,-200,4.28,001-I.V.A. 21 %,01-DH.Principal Vtas.
SUNDAILY,Salud,Barbijos,,KN95-13,BARBIJO SUNDAILY KN95,3730,4.28,001-I.V.A. 21 %,11-DH.Dayama
SUNDAILY,Salud,Barbijos,,PR-3C,BARBIJO DE 3 CAPAS - ORIGEN PERÚ,50,0.51,001-I.V.A. 21 %,11-DH.Dayama
SUNDAILY,Salud,Barbijos,,SU-3PLY,Barbijo Descartable Tricapa Sundaily,-450,0.77,001-I.V.A. 21 %,01-DH.Principal Vtas.
SUNDAILY,Salud,Barbijos,,SU-3PLY,Barbijo Descartable Tricapa Sundaily,38800,0.77,001-I.V.A. 21 %,11-DH.Dayama
TRUST,Informática,Gaming,Mouses,8713439218138,MOUSE GAMER TRUST GXT 170 HERON OPTICO 17000 DPI RGB,0,66.43,002-I.V.A. 10.5 %,01-DH.Principal Vtas.
XIAN,Salud,Barbijos,,KN95,BARBIJO PROTECTOR XIAN KN95,620,4.89,001-I.V.A. 21 %,11-DH.Dayama
XIAOMI,Audio,Auriculares,,6934177757020,AURICULAR BT XIAOMI REDMI BUDS 3 LITE WHITE,0,44.78,002-I.V.A. 10.5 %,01-DH.Principal Vtas.
XIAOMI,Audio,Auriculares,,6934177757037,AURICULAR BT XIAOMI REDMI BUDS 3 LITE BLACK,0,48.06,002-I.V.A. 10.5 %,01-DH.Principal Vtas.
YOHE,Accesorios Para Motos y Cuatriciclos,Cascos,,FF950GGS,CASCO REBATIBLE YOHE FF950 (S) GREY GLOSS,1,109.58,001-I.V.A. 21 %,11-DH.Dayama
YOHE,Accesorios Para Motos y Cuatriciclos,Cascos,,FF966ANMXL,"CASCO INTEGRAL YOHE FF966A (XL) BLACK ""MATE""",-1,69.72,001-I.V.A. 21 %,11-DH.Dayama
YOHE,Accesorios Para Motos y Cuatriciclos,Cascos,,FF966ANMXL,"CASCO INTEGRAL YOHE FF966A (XL) BLACK ""MATE""",1,69.72,001-I.V.A. 21 %,01-DH.Principal Vtas.
YOHE,Accesorios Para Motos y Cuatriciclos,Cascos,,HMT927MSM,CASCO INTEGRAL C/Y 927 (M) SILVER MATE,1,65.23,001-I.V.A. 21 %,11-DH.Dayama
YOHE,Accesorios Para Motos y Cuatriciclos,Cascos,,M05-0029,"CASCO INTEGRAL YOHE N923 (M) BLACK/GRAY ""MATTE""",60,49.95,001-I.V.A. 21 %,11-DH.Dayama
YOHE,Accesorios Para Motos y Cuatriciclos,Cascos,,M05-0086,CASCO INTEGRAL DE CARBONO C/Y 927 (L),2,395.93,001-I.V.A. 21 %,11-DH.Dayama
YOHE,Accesorios Para Motos y Cuatriciclos,Cascos,,M05-0161,"CASCO INTEGRAL YOHE N923 (S) BLACK/GRAY ""MATTE""",568,49.95,001-I.V.A. 21 %,11-DH.Dayama
YOHE,Accesorios Para Motos y Cuatriciclos,Cascos,,M05-0162,"CASCO INTEGRAL YOHE N923 (S) BLACK/GRAY ""SHINE""",489,49.95,001-I.V.A. 21 %,11-DH.Dayama
YOHE,Accesorios Para Motos y Cuatriciclos,Cascos,,M05-0163,"CASCO INTEGRAL YOHE N923 (S) RED/GRAY ""MATTE""",147,49.95,001-I.V.A. 21 %,11-DH.Dayama
YOHE,Accesorios Para Motos y Cuatriciclos,Cascos,,M05-0164,"CASCO INTEGRAL YOHE N923 (S) RED/GRAY ""SHINE""",133,49.95,001-I.V.A. 21 %,11-DH.Dayama
YOHE,Accesorios Para Motos y Cuatriciclos,Cascos,,M05-0165,"CASCO INTEGRAL YOHE N923 (S) BLUE/GRAY ""MATTE""",130,49.95,001-I.V.A. 21 %,11-DH.Dayama
YOHE,Accesorios Para Motos y Cuatriciclos,Cascos,,M05-0166,"CASCO INTEGRAL YOHE N923 (S) BLUE/GRAY ""SHINE""",160,49.95,001-I.V.A. 21 %,11-DH.Dayama
YOHE,Accesorios Para Motos y Cuatriciclos,Cascos,,M05-0215,"CASCO REBATIBLE YOHE YH-FF936 (S) SILVER (936) ""SHINE""",14,78.19,001-I.V.A. 21 %,11-DH.Dayama
